Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Woman Owned Business,Sub Emerging Business
CT181920241419261,yes,Prime Vendor,ATLANTIC SPECIALTY INC,Asian American,PO#LIN0140167- PJ# 25202203- CONSTRUCTION,4708790.0,4708790.0,353055.19,5/1/2024,4/30/2027,Yes,No ,Health and Hospitals Corporation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, DESIGN-CONSULTANT-BUILDINGS",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT181920241419052,no,Prime Vendor,OPTOS INC,Non-M/WBE,CO IT BELLEVUE PO#EIT0011234- PJ# 02202421 EQUIPMENT,727940.0,727940.0,727940.0,5/7/2024,9/27/2024,No ,No ,Health and Hospitals Corporation,1015577180.0,CONSTRUCTION,REQUEST FOR  PROPOSAL (RFP),CAPITAL PURCHASED EQUIPMENT,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241418781,no,Prime Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,NCB 24202206 JEMCO REPLACEMENT ELECTRIC SYSTEM,7625488.0,7625488.0,487040.0,5/15/2024,5/14/2027,No ,No ,Health and Hospitals Corporation,1015569937.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241418766,no,Prime Vendor,ARK SYSTEMS ELECTROC CORP.,Asian American,PO#JAC0101098- PJ# 21202112 RENOVATION,10800000.0,10800000.0,0.0,6/1/2024,5/31/2027,No ,No ,Health and Hospitals Corporation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241418632,no,Prime Vendor,"CARL ZEISS MEDITEC USA, INC",Non-M/WBE,PO#EIT0011188- PJ# 02202421 EQUIPMENT,365560.0,365560.0,365560.0,4/17/2024,7/17/2024,No ,No ,Health and Hospitals Corporation,1015567686.0,CONSTRUCTION,INTERGOVERNMENTAL PROCUREMENT,CAPITAL PURCHASED EQUIPMENT,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241418091,no,Prime Vendor,HOLT CONSTRUCTION CORP,Non-M/WBE,PO#JAC0099582- PJ# 21202110- CONSTRUCTION,8128692.0,8128692.0,81287.0,4/20/2024,4/19/2027,No ,No ,Health and Hospitals Corporation,1015549234.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241417987,no,Prime Vendor,HOLT CONSTRUCTION CORP,Non-M/WBE,PO#JAC0101455- PJ# 21201751- CONSTRUCTION,2615885.68,2615885.68,231518.56,5/6/2024,5/5/2027,No ,No ,Health and Hospitals Corporation,1015547622.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241416951,no,Prime Vendor,THE BABCOCK & WILCOX COMPANY,Non-M/WBE,WOODHULL: BOILER REFURBISHMENT PROPIETARY MATERIAL,936432.0,936432.0,93643.2,3/7/2024,4/7/2025,No ,No ,Health and Hospitals Corporation,1015523838.0,CONSTRUCTION,SOLE SOURCE,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241416831,no,Prime Vendor,CRESCENT CONTRACTING CORP.,Non-M/WBE,PO#JAC0099395- PJ# 21202111- CONSTRUCTION,8251375.0,8251375.0,79483.72,4/20/2024,4/19/2027,No ,No ,Health and Hospitals Corporation,1015522098.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241415424,no,Prime Vendor,HIGH POINT CONSTRUCTION GROUP CORP,Asian American,PO#KIN0157029 - PJ# 29202205 - BUILDINGS,628786.0,628786.0,438228.45,2/1/2024,1/31/2026,No ,No ,Health and Hospitals Corporation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241414087,no,Prime Vendor,BA GLOBAL CONSTRUCTION CORP,Asian American,PO#JAC0096138 - PJ# 21202119 - PARTUM RENOVATION,12842955.0,12842955.0,658680.75,2/13/2024,2/12/2027,Yes,No ,Health and Hospitals Corporation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT181920241412796,no,Prime Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,BEL-11202209-JEMCO- PO#BEL0187710-ANTI-LIGATURE,12779569.0,12779569.0,112685.4,2/10/2024,1/31/2027,No ,No ,Health and Hospitals Corporation,1015149872.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT180620258804935,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,364175.0,364175.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,1016368272.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804935,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,0.0,0.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,,,,,TRIBORO WATER MAIN AND SEWER CORP.,Non-M/WBE,Water/Sewer,No Subcontract Payments Submitted,Construction Services,11000.0,11000.0,0.0,2/3/2025,3/5/2025,No ,No 
CT180620258804935,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,0.0,0.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,,,,,SOUTH BAY ENGINEERING PLLC,Non-M/WBE,Engineer,No Subcontract Payments Submitted,Construction Services,8000.0,8000.0,0.0,2/3/2025,3/5/2025,No ,No 
CT180620258804935,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,0.0,0.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,,,,,WASTE OIL SOLUTIONS INC,Non-M/WBE,Oil Tank,No Subcontract Payments Submitted,Construction Services,3000.0,3000.0,0.0,2/3/2025,3/5/2025,No ,No 
CT180620258804935,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,0.0,0.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,,,,,ENVIRO-PRO UNLTD CORP,Non-M/WBE,Expeditor/ Abatement,No Subcontract Payments Submitted,Construction Services,1000.0,1000.0,0.0,2/3/2025,3/5/2025,No ,No 
CT180620258804935,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,0.0,0.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,,,,,LAKHI GENERAL CONT INC,Asian American,Side walk shed,No Subcontract Payments Submitted,Construction Services,20000.0,20000.0,0.0,2/3/2025,3/5/2025,No ,No 
CT180620258804935,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 222-01 Merrick Blvd QN,0.0,0.0,0.0,12/6/2024,12/5/2025,No ,No ,Housing Preservation and Development,,,,,EXPEDITE DEM INC,Hispanic American,Expeditor,No Subcontract Payments Submitted,Construction Services,5000.0,5000.0,0.0,2/3/2025,3/5/2025,Yes,No 
CT180620258804793,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 6663 Hylan Blvd SI,196858.0,196858.0,0.0,11/1/2024,10/31/2025,No ,No ,Housing Preservation and Development,1016368596.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804793,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 6663 Hylan Blvd SI,0.0,0.0,0.0,11/1/2024,10/31/2025,No ,No ,Housing Preservation and Development,,,,,"Cardella Trucking Co, Inc.",Women (Non-Minority),Waste Hauling and Disposal,No Subcontract Payments Submitted,Construction Services,13000.0,13000.0,0.0,12/6/2024,6/6/2025,Yes,No 
CT180620258804793,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 6663 Hylan Blvd SI,0.0,0.0,0.0,11/1/2024,10/31/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,9000.0,9000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804793,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 6663 Hylan Blvd SI,0.0,0.0,0.0,11/1/2024,10/31/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,9000.0,9000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804793,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 6663 Hylan Blvd SI,0.0,0.0,0.0,11/1/2024,10/31/2025,No ,No ,Housing Preservation and Development,,,,,ABC TANK REPAIR & LINING,Non-M/WBE,Tank Removal,No Subcontract Payments Submitted,Construction Services,8000.0,8000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804793,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 6663 Hylan Blvd SI,0.0,0.0,0.0,11/1/2024,10/31/2025,No ,No ,Housing Preservation and Development,,,,,KES SAFETY CONSULTING LLC,Non-M/WBE,On Site Engineer,No Subcontract Payments Submitted,Construction Services,9000.0,9000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804572,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,382056.0,382056.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,1016374209.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,KINGSWAY EXTERMINATING CO INC,Hispanic American,Extermination,No Subcontract Payments Submitted,Construction Services,900.0,900.0,0.0,11/21/2024,11/20/2025,Yes,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,17000.0,17000.0,0.0,11/21/2024,11/20/2025,No ,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,17000.0,17000.0,0.0,11/21/2024,11/20/2025,No ,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,ABC TANK REPAIR & LINING,Non-M/WBE,Tank Removal,No Subcontract Payments Submitted,Construction Services,8000.0,8000.0,0.0,11/21/2024,11/20/2025,No ,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,"Cardella Trucking Co, Inc.",Women (Non-Minority),Waste Hauling and Disposal,No Subcontract Payments Submitted,Construction Services,40000.0,40000.0,0.0,11/21/2024,11/20/2025,Yes,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,24 SEVEN PLUMBING INC,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,12000.0,12000.0,0.0,11/21/2024,11/20/2025,No ,No 
CT180620258804572,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 98-15 24 Av QN,0.0,0.0,0.0,11/21/2024,11/20/2025,No ,No ,Housing Preservation and Development,,,,,ACTION FENCING,Non-M/WBE,Chain Link Fence,No Subcontract Payments Submitted,Construction Services,11500.0,11500.0,0.0,11/21/2024,11/20/2025,No ,No 
CT180620258804516,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,452406.0,452406.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,1016371470.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,ABC TANK REPAIR & LINING,Non-M/WBE,Tank Removal,No Subcontract Payments Submitted,Construction Services,9000.0,9000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,"Cardella Trucking Co, Inc.",Women (Non-Minority),Waste Hauling & Disposal,No Subcontract Payments Submitted,Construction Services,6000.0,6000.0,0.0,12/6/2024,6/6/2025,Yes,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,18000.0,18000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,18000.0,18000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,KINGSWAY EXTERMINATING CO INC,Hispanic American,Exterminator,No Subcontract Payments Submitted,Construction Services,900.0,900.0,0.0,12/6/2024,6/6/2025,Yes,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,ACTION FENCING,Non-M/WBE,Chainlink Fence,No Subcontract Payments Submitted,Construction Services,3500.0,3500.0,0.0,12/6/2024,6/5/2025,No ,No 
CT180620258804516,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 491 Warwick St BK,0.0,0.0,0.0,11/15/2024,11/14/2025,No ,No ,Housing Preservation and Development,,,,,24 SEVEN PLUMBING INC,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,12000.0,12000.0,0.0,12/6/2024,6/6/2025,No ,No 
CT180620258804432,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,588253.0,588253.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,1016224391.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804432,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,0.0,0.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,,,,,SOUTH BAY ENGINEERING PLLC,Non-M/WBE,Engineer,No Subcontract Payments Submitted,Construction Services,8000.0,8000.0,0.0,11/7/2024,11/6/2025,No ,No 
CT180620258804432,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,0.0,0.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,,,,,ENVIRO-PRO UNLTD CORP,Non-M/WBE,Expediting/ Abatement,No Subcontract Payments Submitted,Construction Services,2500.0,2500.0,0.0,11/7/2024,11/6/2025,No ,No 
CT180620258804432,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,0.0,0.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,,,,,TRIBORO WATER MAIN AND SEWER CORP.,Non-M/WBE,Water/Sewer disconnect,No Subcontract Payments Submitted,Construction Services,20000.0,20000.0,0.0,11/7/2024,11/6/2025,No ,No 
CT180620258804432,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,0.0,0.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,,,,,WASTE OIL SOLUTIONS INC,Non-M/WBE,Oil Tank,No Subcontract Payments Submitted,Construction Services,6000.0,6000.0,0.0,11/7/2024,11/6/2025,No ,No 
CT180620258804432,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,0.0,0.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,,,,,EXPEDITE DEM INC,Hispanic American,Expeditor/ Demo Permits,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,11/7/2024,11/6/2025,Yes,No 
CT180620258804432,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 920 & 922 Summit Av BX,0.0,0.0,0.0,11/7/2024,11/6/2025,No ,No ,Housing Preservation and Development,,,,,ARSENAL SCAFFOLD INC,Non-M/WBE,Sidewalk shed,No Subcontract Payments Submitted,Construction Services,30000.0,30000.0,0.0,11/7/2024,11/6/2025,No ,No 
CT180620258804264,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,395010.0,395010.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,1016364180.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,SOUTH BAY ENGINEERING PLLC,Non-M/WBE,Engineer,No Subcontract Payments Submitted,Construction Services,8000.0,8000.0,0.0,11/25/2024,11/24/2025,No ,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,WASTE OIL SOLUTIONS INC,Non-M/WBE,Oil tank,No Subcontract Payments Submitted,Construction Services,3500.0,3500.0,0.0,11/25/2024,11/24/2025,No ,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,ARSENAL SCAFFOLD INC,Non-M/WBE,Sidewalk shed,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,11/25/2024,11/24/2025,No ,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,LAKHI GENERAL CONT INC,Asian American,Sidewalk Shed,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,11/25/2024,11/24/2025,No ,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,EXPEDITE DEM INC,Hispanic American,Expeditor/ Demo permits,No Subcontract Payments Submitted,Construction Services,7200.0,7200.0,0.0,11/25/2024,11/24/2025,Yes,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,ENVIRO-PRO UNLTD CORP,Non-M/WBE,Expediting/ Abatement,No Subcontract Payments Submitted,Construction Services,1500.0,1500.0,0.0,11/25/2024,11/24/2025,No ,No 
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0.0,0.0,0.0,11/25/2024,11/24/2025,No ,No ,Housing Preservation and Development,,,,,TRIBORO WATER MAIN AND SEWER CORP.,Non-M/WBE,Water/Sewer disconnect,No Subcontract Payments Submitted,Construction Services,10000.0,10000.0,0.0,11/25/2024,11/24/2025,No ,No 
CT180620258804153,no,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Immediate Emergency Demo 187 Hendrix + Gar BK,450750.0,450750.0,0.0,9/13/2024,9/12/2025,No ,No ,Housing Preservation and Development,1016118750.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT180620258804106,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,318853.0,318853.0,0.0,6/13/2024,6/12/2025,No ,No ,Housing Preservation and Development,1016374690.0,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0.0,0.0,0.0,6/13/2024,6/12/2025,No ,No ,Housing Preservation and Development,,,,,ABC TANK REPAIR & LINING,Non-M/WBE,Tank Removal,No Subcontract Payments Submitted,Construction Services,9000.0,9000.0,0.0,6/13/2024,6/12/2025,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0.0,0.0,0.0,6/13/2024,6/12/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer Means and Methods,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,6/13/2024,6/12/2025,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0.0,0.0,0.0,6/13/2024,6/12/2025,No ,No ,Housing Preservation and Development,,,,,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer Means and Methods,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,6/13/2024,6/12/2025,No ,No 
