Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose, Prime Contract Current Amount , Prime Contract Original Amount , Prime Vendor Spend to Date ,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,KELLER NORTH AMERICA INC,Non-M/WBE,Dewatering,ACCO Reviewing Subcontract,Construction Services,203030,203030,0,10/2/2024,8/2/2027,021,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,MOUNTAIN MAN SAND & GRAVEL LLC,Women (Non-Minority),Concrete,ACCO Reviewing Subcontract,Construction Services,400317,400317,0,10/1/2024,8/2/2027,020,Yes,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,EASTERN LANDSCAPE CONTRACTORS INC,Women (Non-Minority),Landscaping,ACCO Reviewing Subcontract,Construction Services,385057.15,385057.15,0,9/30/2024,8/2/2027,017,Yes,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,IMP PLUMBING & HEATING CORP,Non-M/WBE,Plumbing,ACCO Reviewing Subcontract,Construction Services,349000,349000,0,9/28/2024,8/2/2027,016,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,KSR Construction Corp,Asian American,Architectural Finishes,ACCO Reviewing Subcontract,Construction Services,1571182,1571182,0,9/30/2024,8/2/2027,018,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,"Infinity Contracting Services, Corp",Asian American,HVAC,ACCO Reviewing Subcontract,Construction Services,1100000,1100000,0,9/30/2024,8/2/2027,019,Yes,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,"PERMADUR INDUSTRIES, INC.",Non-M/WBE,Bridge Crane,ACCO Reviewing Subcontract,Construction Services,191995,191995,0,9/27/2024,8/2/2027,015,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,"MIRMAX ENGINEERING, PC",Hispanic American,Engineering,No Subcontract Payments Submitted,Construction Services,25000,25000,0,1/15/2025,8/2/2027,012,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,RMI ROAD MARKINGS INC,Women (Non-Minority),Road Markings,ACCO Reviewing Subcontract,Construction Services,20910,20910,0,9/26/2024,8/2/2027,013,Yes,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,SA ENGINEERING LLC,Asian American,Geotechnical/ Structural Instrumentation & Vibration Monitoring,No Subcontract Payments Submitted,Construction Services,121050,121050,0,1/15/2025,8/2/2027,014,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,SA ENGINEERING LLC,Asian American,Geotechnical/ Structural Instrumentation & Vibration Monitoring,No Subcontract Payments Submitted,Construction Services,121050,121050,0,1/15/2025,8/2/2027,014,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,Joes Pest Control,Hispanic American,Pest Control,No Subcontract Payments Submitted,Construction Services,15590,15590,0,12/7/2024,8/2/2027,011,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,Durcan Engineering PC,Non-M/WBE,Engineering Services,ACCO Reviewing Subcontract,Construction Services,48750,48750,0,9/26/2024,8/2/2027,009,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,"C.FRANCIS CONSTRUCTION, CORP",Black American,Trucking,No Subcontract Payments Submitted,Construction Services,71626.8,71626.8,0,1/15/2025,8/2/2027,005,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,"CROSSROADS JV, LLC.",Asian American,painting,ACCO Reviewing Subcontract,Construction Services,485300,485300,0,9/26/2024,8/2/2027,007,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,"CROSSROADS JV, LLC.",Asian American,painting,ACCO Reviewing Subcontract,Construction Services,485300,485300,0,9/26/2024,8/2/2027,007,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,DIAMOND SECURITY SERVICES LTD,Black American,Security,ACCO Reviewing Subcontract,Construction Services,1335600,1335600,0,9/26/2024,8/2/2027,008,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,CRESCENT CONTRACTING CORP.,Non-M/WBE,Plumbing,ACCO Reviewing Subcontract,Construction Services,800220,800220,0,9/26/2024,8/2/2027,006,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,NYCO Environmental & Dewatering Corp.,Women (Non-Minority),"Groundwater Sampling, Dewatering Design Assistance",No Subcontract Payments Submitted,Construction Services,156400,156400,0,12/19/2024,8/2/2027,004,Yes,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,KYLE LUI PHOTOGRAPHY LLC,Asian American,Photography,ACCO Reviewing Subcontract,Construction Services,39715,39715,0,9/24/2024,8/2/2027,003,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,JEG INC,Hispanic American,Waste Management,ACCO Reviewing Subcontract,Construction Services,106475,106475,0,9/26/2024,8/2/2027,010,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,LOZIER INC,Asian American,"Safety, LEED and Envision Program Management",No Subcontract Payments Submitted,Construction Services,687529.8,687529.8,0,1/17/2025,5/5/2027,001,Yes,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,Infinite Consulting Corp,Asian American,Progress Scheduling and Quality Requirements,No Subcontract Payments Submitted,Construction Services,66900,66900,0,11/21/2024,8/2/2027,002,No ,No 
CT182620248808777,Yes,Sub Vendor,BOVE INDUSTRIES INC,Non-M/WBE,PS-BX: Upgrades of the 233rd St and 154th St PS, $-   , $-   , $-   ,8/12/2024,8/2/2027,6/27/2024,No ,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,82623B0075001,,-,-,Infinite Consulting Corp,Asian American,Progress Scheduling and Quality Requirements,No Subcontract Payments Submitted,Construction Services,66900,66900,0,11/21/2024,8/2/2027,002,No ,No 
CT182620248808416,No Data Entered,Prime Vendor,DEFASH GLOBAL RESOURCES INC,Black American,FMCLEAD03-19(R): Lead Paint Removal in NYC DEP Facilities," $1,887,612.75 "," $1,887,612.75 ", $-   ,7/1/2024,6/30/2027,6/7/2024,Yes,No ,Department of Environmental Protection,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,POLLUTION REMEDIATION OBLIGATIONS,Construction Services,82623B0043001,,-,,-,-,-,-,-,0,0,0,-,-,-,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,PCS CRANE SERVICES INC,Non-M/WBE,Crane and Rigging Services,ACCO Reviewing Subcontract,Construction Services,1000000,1000000,0,2/6/2025,6/26/2027,028,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,WALKER DIVING UNDERWATER CONSTRUCTION LLC,Non-M/WBE,Diving Services,No Subcontract Payments Submitted,Construction Services,1000000,1000000,0,2/1/2025,6/26/2027,027,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,PJP INSTALLERS INC,Hispanic American,"Scaffold Erection, Installation, and Dismantling",No Subcontract Payments Submitted,Construction Services,2000000,2000000,0,1/9/2025,1/2/2027,026,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,4HOLDERS LLC,Asian American,"Excavation, Concrete installation, Spalling Concrete Repairs, Asphalt Renovation.",No Subcontract Payments Submitted,Construction Services,500000,500000,0,12/7/2024,10/13/2025,025,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,4HOLDERS LLC,Asian American,"Excavation, Concrete installation, Spalling Concrete Repairs, Asphalt Renovation.",No Subcontract Payments Submitted,Construction Services,500000,500000,0,12/7/2024,10/13/2025,025,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,"PERMADUR INDUSTRIES, INC.",Non-M/WBE,"Fabricate, Install and Paint Monorail Systems for South Region General Construction",ACCO Reviewing Subcontract,Construction Services,350000,350000,0,10/10/2024,10/9/2025,024,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,United Precision Management Inc,Asian American,HAZMAT and abatement to be Done for JOC-24-SG,No Subcontract Payments Submitted,Construction Services,200000,200000,0,10/7/2024,6/26/2027,011,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,HAILEY INSULATION CORP.,Women (Non-Minority),Insulation services for South Region General Construction.,No Subcontract Payments Submitted,Construction Services,250000,250000,0,9/30/2024,6/26/2027,010,Yes,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,"RICK'S CONSTRUCTION & IRONWORKS, INC.",Asian American,"Fabricate, Install, and demo at South Region JOC-24-SG",No Subcontract Payments Submitted,Construction Services,600000,600000,0,9/30/2024,6/26/2027,009,No ,No 
CT182620248808351,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-SG Job Order Contract Sout Region General, $-   , $-   , $-   ,6/26/2024,6/26/2027,7/3/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0099001,,-,-,McVAC ENVIRONMENTAL SERVICES INC,Non-M/WBE,CCTV Inspection & Disposal Services at JOC-24-SG,No Subcontract Payments Submitted,Construction Services,400000,400000,0,9/30/2024,6/26/2027,008,No ,No 
CT182620248808065,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-EP Job Order Contract for East Region Plumbing Work, $-   , $-   , $-   ,6/28/2024,6/28/2027,6/10/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0097001,,-,-,PJP INSTALLERS INC,Hispanic American,"Custom Scaffold Erection, Installation, and Dismantling",No Subcontract Payments Submitted,Construction Services,1000000,1000000,0,12/19/2024,1/2/2027,027,No ,No 
CT182620248808065,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-EP Job Order Contract for East Region Plumbing Work, $-   , $-   , $-   ,6/28/2024,6/28/2027,6/10/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0097001,,-,-,JP HOGAN CORING & SAWING CO,Women (Non-Minority),Core drilling & sawing services for East Region Plumbing Work,No Subcontract Payments Submitted,Construction Services,150000,150000,0,12/19/2024,10/16/2025,026,Yes,No 
CT182620248808065,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-EP Job Order Contract for East Region Plumbing Work, $-   , $-   , $-   ,6/28/2024,6/28/2027,6/10/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0097001,,-,-,4HOLDERS LLC,Asian American,"Excavation, Concrete Installation, Spalling Concrete Repairs, Asphalt renovation for East Region Plumbing Work",No Subcontract Payments Submitted,Construction Services,500000,500000,0,12/19/2024,10/10/2025,025,No ,No 
CT182620248808065,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-EP Job Order Contract for East Region Plumbing Work, $-   , $-   , $-   ,6/28/2024,6/28/2027,6/10/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0097001,,-,-,4HOLDERS LLC,Asian American,"Excavation, Concrete Installation, Spalling Concrete Repairs, Asphalt renovation for East Region Plumbing Work",No Subcontract Payments Submitted,Construction Services,500000,500000,0,12/19/2024,10/10/2025,025,No ,No 
CT182620248808065,Yes,Sub Vendor,DELPHI PLUMBING & HEATING INC,Non-M/WBE,JOC-24-EP Job Order Contract for East Region Plumbing Work, $-   , $-   , $-   ,6/28/2024,6/28/2027,6/10/2024,No ,No ,Department of Environmental Protection,,1,-,WORK/LABOR,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Standardized Services,82623B0097001,,-,-,"PERMADUR INDUSTRIES, INC.",Non-M/WBE,"Fabricate, Install and Paint Monorail Systems for East Region Plumbing Work",No Subcontract Payments Submitted,Construction Services,350000,350000,0,1/14/2025,10/10/2025,024,No ,No 
